208433
177194
160842
170158
253371
247813
224528
252699
226691
280967
232521
264183
219292
199613
177157
176133
208963
208131
184260
199809
232980
203935
163317
189066
235630
201347
168867
182167
230589
185935
168296
181113
232598
193611
163645
179025
243302
189277
161331
216246
219959
189947
187986
180010
203006
195335
195140
185622
230226
185480
167927
176064
230816
191533
160255
175755
241117
181712
157701
204046
231208
187987
158478
183060
234927
184509
173683
177580
230501
189052
168064
184335
231646
195038
157717
176397
243576
185188
161284
204470
234789
188297
161105
194209
229025
193394
173544
179686
236215
191055
165259
178304
228267
191843
159166
185700
242597
183338
159595
197225
231142
185462
161500
178688
221537
192813
169607
191384
225484
189391
160811
176130
232360
190008
163167
180745
244614
184882
162869
212680
228572
186464
164267
186438
232515
191166
174492
180675
234917
193397
166249
188429
228465
196867
166422
180015
246288
187255
166592
206221
224289
195608
171167
186301
220347
204246
188191
188268
358223
211662
164348
176956
221151
202311
159340
183597
214336
198335
174790
199954
199045
194985
187832
178327
182387
204540
164726
196420
193716
194887
144049
182580
164569
240204
168020
199949
200357
188921
200796
173647
193873
206937
168782
190045
187539
185502
177702
179645
193124
213497
158513
184454
203759
183135
188237
205140
179702
214599
165228
173827
205258
181789
189411
171865
200509
204119
159913
186781
195715
179671
187537
183260
208557
181579
166846
197027
191892
181455
186059
166155
199510
192739
164093
194986
187376
178077
186170
161263
218918
173357
183856
170138
212913
184616
176407
255866
183684
203463
187336
159180
